mes_id,aeropuerto_oaci,internacional_domestico,cnt_operaciones
202008,SCCF,D,480
202008,SCCH,D,166
202008,SCCI,D,257
202008,SCCI,I,14
202008,SCCY,D,261
202008,SCDA,D,601
202008,SCDA,I,9
202008,SCEL,D,2473
202008,SCEL,I,1073
202008,SCES,D,8
202008,SCFA,D,889
202008,SCFA,I,17
202008,SCFM,D,24
202008,SCFT,D,6
202008,SCGE,D,197
202008,SCGZ,D,14
202008,SCIC,D,80
202008,SCIE,D,1033
202008,SCIP,D,16
202008,SCIR,D,20
202008,SCJO,D,321
202008,SCLL,D,16
202008,SCMK,D,60
202008,SCNT,D,10
202008,SCON,D,2
202008,SCPF,D,448
202008,SCPQ,D,2
202008,SCQP,D,154
202008,SCRD,D,426
202008,SCRG,D,719
202008,SCSE,D,442
202008,SCSN,D,74
202008,SCTB,D,143
202008,SCTE,D,370
202008,SCTN,D,170
202008,SCVD,D,15
202008,SCVM,D,600
202009,SCAP,D,4
202009,SCAR,D,151
202009,SCAR,I,35
202009,SCAS,D,8
202009,SCAT,D,104
202009,SCBA,D,186
202009,SCCC,D,16
202009,SCCF,D,558
202009,SCCH,D,50
202009,SCCI,D,300
202009,SCCI,I,3
202009,SCCY,D,281
202009,SCDA,D,620
202009,SCDA,I,12
202009,SCEL,D,3307
202009,SCEL,I,1235
202009,SCES,D,10
202009,SCFA,D,1047
202009,SCFA,I,13
202009,SCFM,D,32
202009,SCFT,D,8
202009,SCGE,D,267
202009,SCGZ,D,8
202009,SCHR,D,10
202009,SCIC,D,130
202009,SCIE,D,631
202009,SCIE,I,1
202009,SCIP,D,22
202009,SCIR,D,16
202009,SCJO,D,426
202009,SCLL,D,36
202009,SCMK,D,49
202009,SCNT,D,16
202009,SCON,D,6
202009,SCPF,D,523
202009,SCPQ,D,8
202009,SCQP,D,302
202009,SCQP,I,1
202009,SCRD,D,463
202009,SCRG,D,805
202009,SCSE,D,572
202009,SCSN,D,471
202009,SCTB,D,1718
202009,SCTE,D,534
202009,SCTN,D,161
202009,SCVD,D,49
202009,SCVM,D,805
202010,SCAP,D,10
202010,SCAR,D,225
202010,SCAR,I,27
202010,SCAS,D,9
202010,SCAT,D,211
202010,SCBA,D,226
202010,SCCC,D,26
202010,SCCF,D,728
202010,SCCF,I,6
202010,SCCH,D,571
202010,SCCI,D,358
202010,SCCI,I,3
202010,SCCY,D,244
202010,SCDA,D,895
202010,SCDA,I,18
202010,SCEL,D,4407
202010,SCEL,I,1698
202010,SCES,D,8
202010,SCFA,D,1125
202010,SCFA,I,5
202010,SCFM,D,36
202010,SCFT,D,12
202010,SCGE,D,440
202010,SCGZ,D,22
202010,SCHR,D,24
202010,SCIC,D,505
202010,SCIE,D,1100
202010,SCIE,I,4
202010,SCIP,D,22
202010,SCIR,D,24
202010,SCJO,D,152
202010,SCLL,D,24
202010,SCMK,D,39
202010,SCNT,D,29
202010,SCON,D,2
202010,SCPF,D,602
202010,SCPQ,D,8
202010,SCQP,D,504
202010,SCQP,I,4
202010,SCRD,D,789
202010,SCRG,D,1122
202010,SCSE,D,766
202010,SCSE,I,4
202010,SCSN,D,810
202010,SCTB,D,2813
202010,SCTE,D,615
202010,SCTN,D,221
202010,SCVD,D,84
202010,SCVM,D,1525
202010,SCVM,I,2
202011,SCAP,D,6
202011,SCAR,D,197
202011,SCAR,I,22
202011,SCAS,D,16
202011,SCAT,D,226
202011,SCBA,D,202
202011,SCCC,D,6
202011,SCCF,D,940
202011,SCCF,I,13
202011,SCCH,D,506
202011,SCCI,D,297
202011,SCCI,I,7
202011,SCCV,D,1
202011,SCCY,D,279
202011,SCDA,D,1045
202011,SCDA,I,18
202011,SCEL,D,4957
202011,SCEL,I,2020
202011,SCES,D,10
202011,SCFA,D,1113
202011,SCFA,I,9
202011,SCFM,D,20
202011,SCFT,D,12
202011,SCGE,D,167
202011,SCGZ,D,26
202011,SCHR,D,42
202011,SCIC,D,430
202011,SCIE,D,1759
202011,SCIE,I,6
202011,SCIP,D,24
202011,SCIP,I,4
202011,SCIR,D,34
202011,SCJO,D,99
202011,SCLL,D,9
202011,SCMK,D,46
202011,SCNT,D,33
202011,SCON,D,3
202011,SCPF,D,630
202011,SCPQ,D,10
202011,SCQP,D,393
202011,SCQP,I,2
202011,SCRD,D,881
202011,SCRG,D,2030
202011,SCSE,D,1001
202011,SCSE,I,8
202011,SCSN,D,1270
202011,SCTB,D,2970
202011,SCTE,D,643
202011,SCTE,I,4
202011,SCTN,D,281
202011,SCVD,D,96
202011,SCVM,D,1380
202011,SCVM,I,2
202012,SCAP,D,10
202012,SCAR,D,252
202012,SCAR,I,24
202012,SCAS,D,17
202012,SCAT,D,284
202012,SCBA,D,248
202012,SCCC,D,8
202012,SCCF,D,935
202012,SCCF,I,8
202012,SCCH,D,795
202012,SCCI,D,480
202012,SCCI,I,2
202012,SCCY,D,395
202012,SCDA,D,1080
202012,SCDA,I,26
202012,SCEL,D,5685
202012,SCEL,I,2488
202012,SCES,D,20
202012,SCFA,D,1212
202012,SCFA,I,10
202012,SCFM,D,56
202012,SCFT,D,14
202012,SCGE,D,318
202012,SCGZ,D,44
202012,SCHR,D,20
202012,SCIC,D,329
202012,SCIE,D,2001
202012,SCIP,D,19
202012,SCIP,I,3
202012,SCIR,D,42
202012,SCJO,D,225
202012,SCLL,D,9
202012,SCMK,D,40
202012,SCNT,D,54
202012,SCPC,D,8
202012,SCPF,D,1415
202012,SCPQ,D,29
202012,SCQP,D,483
202012,SCQP,I,3
202012,SCRD,D,1428
202012,SCRG,D,1311
202012,SCRM,D,12
202012,SCSE,D,1119
202012,SCSE,I,4
202012,SCSN,D,1042
202012,SCTB,D,2575
202012,SCTE,D,841
202012,SCTE,I,2
202012,SCTN,D,358
202012,SCVD,D,102
202012,SCVI,D,20
202012,SCVM,D,1740
202101,SCAP,D,2
202101,SCAR,D,317
202101,SCAR,I,19
202101,SCAS,D,6
202101,SCAT,D,276
202101,SCBA,D,286
202101,SCCC,D,8
202101,SCCF,D,782
202101,SCCF,I,7
202101,SCCH,D,644
202101,SCCI,D,501
202101,SCCI,I,2
202101,SCCY,D,298
202101,SCDA,D,975
202101,SCDA,I,17
202101,SCEL,D,5777
202101,SCEL,I,2618
202101,SCES,D,18
202101,SCFA,D,1198
202101,SCFA,I,10
202101,SCFM,D,20
202101,SCFT,D,22
202101,SCGE,D,840
202101,SCGZ,D,56
202101,SCHR,D,24
202101,SCIC,D,86
202101,SCIE,D,1874
202101,SCIP,D,18
202101,SCIP,I,4
202101,SCIR,D,32
202101,SCJO,D,317
202101,SCLC,D,15
202101,SCLL,D,27
202101,SCMK,D,42
202101,SCNT,D,84
202101,SCON,D,6
202101,SCPF,D,1304
202101,SCPQ,D,92
202101,SCQP,D,849
202101,SCRD,D,1635
202101,SCRG,D,1165
202101,SCRM,D,40
202101,SCSE,D,1128
202101,SCSN,D,813
202101,SCTB,D,2410
202101,SCTE,D,958
202101,SCTE,I,4
202101,SCTN,D,316
202101,SCVD,D,146
202101,SCVM,D,2194
202101,SCVM,I,1
202102,SCAP,D,10
202102,SCAR,D,317
202102,SCAR,I,27
202102,SCAS,D,25
202102,SCAT,D,296
202102,SCBA,D,310
202102,SCCC,D,16
202102,SCCF,D,821
202102,SCCF,I,9
202102,SCCH,D,408
202102,SCCI,D,451
202102,SCCI,I,5
202102,SCCY,D,344
202102,SCDA,D,1051
202102,SCDA,I,14
202102,SCEL,D,5659
202102,SCEL,I,2299
202102,SCES,D,12
202102,SCFA,D,1088
202102,SCFA,I,8
202102,SCFM,D,20
202102,SCFT,D,10
202102,SCGE,D,681
202102,SCGZ,D,84
202102,SCHR,D,34
202102,SCIC,D,143
202102,SCIE,D,1490
202102,SCIE,I,1
202102,SCIP,D,24
202102,SCIR,D,48
202102,SCJO,D,331
202102,SCLL,D,51
202102,SCMK,D,38
202102,SCNT,D,114
202102,SCON,D,6
202102,SCPF,D,1196
202102,SCPQ,D,108
202102,SCQP,D,815
202102,SCRD,D,693
202102,SCRG,D,1002
202102,SCRM,D,4
202102,SCSE,D,1176
202102,SCSN,D,631
202102,SCTB,D,2469
202102,SCTE,D,991
202102,SCTE,I,2
202102,SCTN,D,378
202102,SCVD,D,208
202102,SCVM,D,1037
202103,SCAP,D,21
202103,SCAR,D,267
202103,SCAR,I,19
202103,SCAS,D,21
202103,SCAT,D,300
202103,SCAT,I,2
202103,SCBA,D,302
202103,SCCC,D,17
202103,SCCF,D,851
202103,SCCF,I,9
202103,SCCH,D,462
202103,SCCI,D,496
202103,SCCI,I,7
202103,SCCY,D,379
202103,SCDA,D,1117
202103,SCDA,I,11
202103,SCEL,D,5529
202103,SCEL,I,2297
202103,SCES,D,19
202103,SCFA,D,1241
202103,SCFA,I,10
202103,SCFM,D,22
202103,SCFT,D,28
202103,SCGE,D,426
202103,SCGZ,D,92
202103,SCHR,D,27
202103,SCIC,D,141
202103,SCIE,D,1289
202103,SCIE,I,4
202103,SCIP,D,22
202103,SCIR,D,66
202103,SCJO,D,314
202103,SCLL,D,12
202103,SCMK,D,42
202103,SCNT,D,74
202103,SCON,D,14
202103,SCPF,D,1341
202103,SCPQ,D,113
202103,SCQP,D,723
202103,SCQP,I,1
202103,SCRD,D,953
202103,SCRG,D,1060
202103,SCRM,D,2
202103,SCSE,D,1161
202103,SCSN,D,1023
202103,SCTB,D,2299
202103,SCTE,D,977
202103,SCTN,D,331
202103,SCVD,D,129
202103,SCVM,D,1125
202104,SCAP,D,2
202104,SCAR,D,171
202104,SCAR,I,45
202104,SCAS,D,4
202104,SCAT,D,216
202104,SCBA,D,241
202104,SCCC,D,20
202104,SCCF,D,708
202104,SCCF,I,6
202104,SCCH,D,344
202104,SCCI,D,481
202104,SCCI,I,7
202104,SCCY,D,326
202104,SCDA,D,774
202104,SCDA,I,16
202104,SCEL,D,3721
202104,SCEL,I,1507
202104,SCES,D,24
202104,SCFA,D,864
202104,SCFA,I,6
202104,SCFM,D,64
202104,SCFT,D,6
202104,SCGE,D,254
202104,SCGZ,D,64
202104,SCHR,D,24
202104,SCIC,D,34
202104,SCIE,D,1234
202104,SCIE,I,6
202104,SCIP,D,16
202104,SCIR,D,34
202104,SCJO,D,383
202104,SCLL,D,15
202104,SCMK,D,41
202104,SCNT,D,32
202104,SCON,D,2
202104,SCPF,D,1109
202104,SCPQ,D,58
202104,SCQP,D,368
202104,SCQP,I,9
202104,SCRD,D,302
202104,SCRG,D,112
202104,SCSE,D,795
202104,SCSN,D,65
202104,SCTB,D,736
202104,SCTE,D,664
202104,SCTN,D,291
202104,SCVD,D,77
202104,SCVM,D,521
202105,SCAP,D,6
202105,SCAR,D,208
202105,SCAR,I,26
202105,SCAS,D,8
202105,SCAT,D,240
202105,SCBA,D,266
202105,SCCC,D,18
202105,SCCF,D,776
202105,SCCH,D,464
202105,SCCI,D,449
202105,SCCI,I,4
202105,SCCY,D,288
202105,SCDA,D,963
202105,SCDA,I,10
202105,SCEL,D,4330
202105,SCEL,I,1457
202105,SCES,D,13
202105,SCFA,D,1052
202105,SCFA,I,10
202105,SCFM,D,48
202105,SCFT,D,10
202105,SCGE,D,381
202105,SCGZ,D,52
202105,SCHR,D,5
202105,SCIC,D,76
202105,SCIE,D,1103
202105,SCIE,I,6
202105,SCIP,D,26
202105,SCIR,D,32
202105,SCJO,D,689
202105,SCLL,D,7
202105,SCMK,D,36
202105,SCNT,D,26
202105,SCON,D,11
202105,SCPF,D,1133
202105,SCPQ,D,60
202105,SCQP,D,332
202105,SCQP,I,5
202105,SCRD,D,440
202105,SCRG,D,683
202105,SCSE,D,895
202105,SCSN,D,786
202105,SCTB,D,2376
202105,SCTE,D,697
202105,SCTN,D,311
202105,SCVD,D,88
202105,SCVM,D,1079
202106,SCAP,D,2
202106,SCAR,D,226
202106,SCAR,I,10
202106,SCAS,D,12
202106,SCAT,D,266
202106,SCBA,D,206
202106,SCCC,D,14
202106,SCCF,D,884
202106,SCCH,D,519
202106,SCCI,D,484
202106,SCCI,I,4
202106,SCCY,D,275
202106,SCDA,D,1113
202106,SCDA,I,19
202106,SCEL,D,4953
202106,SCEL,I,1423
202106,SCES,D,14
202106,SCFA,D,1213
202106,SCFA,I,15
202106,SCFM,D,65
202106,SCFT,D,14
202106,SCGE,D,295
202106,SCGZ,D,62
202106,SCHR,D,18
202106,SCIC,D,108
202106,SCIE,D,1441
202106,SCIP,D,24
202106,SCIR,D,10
202106,SCJO,D,682
202106,SCLL,D,17
202106,SCMK,D,40
202106,SCNT,D,10
202106,SCON,D,2
202106,SCPF,D,1214
202106,SCPQ,D,68
202106,SCQP,D,452
202106,SCRD,D,356
202106,SCRG,D,830
202106,SCSE,D,1076
202106,SCSN,D,649
202106,SCTB,D,1622
202106,SCTE,D,798
202106,SCTN,D,300
202106,SCVD,D,126
202106,SCVM,D,893
202107,SCAP,D,4
202107,SCAR,D,309
202107,SCAR,I,15
202107,SCAS,D,16
202107,SCAT,D,352
202107,SCBA,D,332
202107,SCCC,D,8
202107,SCCF,D,1046
202107,SCCH,D,469
202107,SCCI,D,822
202107,SCCI,I,7
202107,SCCY,D,371
202107,SCDA,D,2619
202107,SCDA,I,30
202107,SCEL,D,6592
202107,SCEL,I,1728
202107,SCES,D,29
202107,SCFA,D,1957
202107,SCFA,I,17
202107,SCFM,D,94
202107,SCFT,D,18
202107,SCGE,D,176
202107,SCGZ,D,133
202107,SCHR,D,6
202107,SCIC,D,319
202107,SCIE,D,1483
202107,SCIM,D,24
202107,SCIP,D,26
202107,SCIR,D,18
202107,SCJO,D,756
202107,SCLL,D,29
202107,SCMK,D,30
202107,SCNT,D,22
202107,SCON,D,14
202107,SCPF,D,1009
202107,SCPQ,D,112
202107,SCQP,D,670
202107,SCQP,I,2
202107,SCRD,D,654
202107,SCRG,D,2044
202107,SCRM,D,2
202107,SCSE,D,1240
202107,SCSN,D,1676
202107,SCTB,D,2740
202107,SCTE,D,1109
202107,SCTN,D,369
202107,SCVD,D,184
202107,SCVM,D,2127
202108,SCAP,D,8
202108,SCAR,D,322
202108,SCAR,I,28
202108,SCAS,D,6
202108,SCAT,D,359
202108,SCBA,D,266
202108,SCCC,D,38
202108,SCCF,D,1116
202108,SCCH,D,704
202108,SCCI,D,639
202108,SCCI,I,1
202108,SCCY,D,313
202108,SCDA,D,1352
202108,SCDA,I,15
202108,SCEL,D,6474
202108,SCEL,I,1932
202108,SCES,D,32
202108,SCFA,D,1545
202108,SCFA,I,9
202108,SCFM,D,120
202108,SCFT,D,18
202108,SCGE,D,72
202108,SCGZ,D,93
202108,SCHR,D,10
202108,SCIC,D,238
202108,SCIE,D,1537
202108,SCIM,D,116
202108,SCIP,D,18
202108,SCIR,D,20
202108,SCJO,D,383
202108,SCLL,D,20
202108,SCMK,D,76
202108,SCNT,D,12
202108,SCON,D,2
202108,SCPF,D,932
202108,SCPQ,D,92
202108,SCQP,D,569
202108,SCRD,D,547
202108,SCRG,D,1117
202108,SCSE,D,1384
202108,SCSN,D,1097
202108,SCTB,D,2407
202108,SCTE,D,988
202108,SCTN,D,347
202108,SCVD,D,163
202108,SCVM,D,1007
202109,SCAP,D,10
202109,SCAR,D,395
202109,SCAR,I,13
202109,SCAS,D,28
202109,SCAT,D,387
202109,SCBA,D,300
202109,SCCC,D,26
202109,SCCF,D,1222
202109,SCCH,D,1334
202109,SCCI,D,637
202109,SCCI,I,2
202109,SCCY,D,414
202109,SCDA,D,1398
202109,SCDA,I,13
202109,SCEL,D,7436
202109,SCEL,I,2183
202109,SCES,D,37
202109,SCFA,D,1630
202109,SCFA,I,16
202109,SCFM,D,98
202109,SCFT,D,16
202109,SCGE,D,258
202109,SCGZ,D,50
202109,SCHR,D,18
202109,SCIC,D,548
202109,SCIE,D,1836
202109,SCIE,I,1
202109,SCIM,D,196
202109,SCIP,D,28
202109,SCIR,D,42
202109,SCJO,D,444
202109,SCLL,D,11
202109,SCMK,D,192
202109,SCNT,D,28
202109,SCON,D,26
202109,SCPF,D,1302
202109,SCPQ,D,120
202109,SCQP,D,659
202109,SCRD,D,1497
202109,SCRG,D,1368
202109,SCSE,D,1352
202109,SCSN,D,1506
202109,SCTB,D,2705
202109,SCTE,D,1146
202109,SCTN,D,362
202109,SCTS,D,183
202109,SCVD,D,196
202109,SCVM,D,262
202110,SCAP,D,12
202110,SCAR,D,466
202110,SCAR,I,42
202110,SCAS,D,10
202110,SCAT,D,412
202110,SCBA,D,388
202110,SCCC,D,32
202110,SCCF,D,1203
202110,SCCH,D,1468
202110,SCCI,D,884
202110,SCCI,I,12
202110,SCCY,D,404
202110,SCDA,D,1502
202110,SCDA,I,14
202110,SCEL,D,7948
202110,SCEL,I,2606
202110,SCES,D,57
202110,SCFA,D,1597
202110,SCFA,I,23
202110,SCFM,D,120
202110,SCFT,D,23
202110,SCGE,D,463
202110,SCGZ,D,82
202110,SCHR,D,22
202110,SCIC,D,577
202110,SCIE,D,2179
202110,SCIE,I,3
202110,SCIM,D,182
202110,SCIP,D,20
202110,SCIR,D,36
202110,SCJO,D,480
202110,SCLL,D,41
202110,SCMK,D,217
202110,SCNT,D,95
202110,SCNT,I,5
202110,SCON,D,42
202110,SCPF,D,1273
202110,SCPQ,D,137
202110,SCQP,D,775
202110,SCRD,D,1634
202110,SCRG,D,1836
202110,SCSE,D,1615
202110,SCSN,D,1546
202110,SCTB,D,3447
202110,SCTE,D,1533
202110,SCTE,I,2
202110,SCTN,D,373
202110,SCVD,D,296
202110,SCVM,D,329
202111,SCAP,D,6
202111,SCAR,D,411
202111,SCAR,I,27
202111,SCAT,D,402
202111,SCBA,D,472
202111,SCCC,D,52
202111,SCCF,D,1160
202111,SCCH,D,1407
202111,SCCI,D,903
202111,SCCI,I,13
202111,SCCY,D,445
202111,SCDA,D,1497
202111,SCDA,I,23
202111,SCEL,D,8131
202111,SCEL,I,3071
202111,SCES,D,61
202111,SCFA,D,1361
202111,SCFA,I,17
202111,SCFM,D,108
202111,SCFT,D,29
202111,SCGE,D,612
202111,SCGZ,D,104
202111,SCHR,D,25
202111,SCIC,D,569
202111,SCIE,D,2015
202111,SCIE,I,1
202111,SCIM,D,96
202111,SCIP,D,19
202111,SCIP,I,1
202111,SCIR,D,54
202111,SCJO,D,651
202111,SCLL,D,13
202111,SCMK,D,271
202111,SCNT,D,118
202111,SCNT,I,1
202111,SCON,D,24
202111,SCPF,D,1418
202111,SCPQ,D,213
202111,SCQP,D,903
202111,SCRD,D,1912
202111,SCRG,D,2087
202111,SCRM,D,4
202111,SCSE,D,1303
202111,SCSN,D,1319
202111,SCTB,D,3475
202111,SCTE,D,1497
202111,SCTN,D,478
202111,SCVD,D,249
202111,SCVM,D,281
202112,SCAP,D,7
202112,SCAR,D,456
202112,SCAR,I,28
202112,SCAT,D,462
202112,SCBA,D,566
202112,SCCC,D,70
202112,SCCF,D,984
202112,SCCH,D,1372
202112,SCCI,D,1195
202112,SCCI,I,47
202112,SCCY,D,413
202112,SCDA,D,1501
202112,SCDA,I,21
202112,SCEL,D,8424
202112,SCEL,I,3668
202112,SCES,D,77
202112,SCFA,D,1362
202112,SCFA,I,38
202112,SCFM,D,118
202112,SCFT,D,14
202112,SCGE,D,774
202112,SCGZ,D,128
202112,SCHR,D,12
202112,SCIC,D,655
202112,SCIE,D,2142
202112,SCIM,D,240
202112,SCIP,D,16
202112,SCIR,D,40
202112,SCJO,D,744
202112,SCLL,D,7
202112,SCMK,D,302
202112,SCNT,D,205
202112,SCON,D,12
202112,SCPD,D,281
202112,SCPF,D,1620
202112,SCPQ,D,218
202112,SCQP,D,1099
202112,SCQP,I,3
202112,SCRD,D,1766
202112,SCRG,D,1666
202112,SCRM,D,60
202112,SCSE,D,1289
202112,SCSN,D,1533
202112,SCTB,D,3283
202112,SCTE,D,1814
202112,SCTN,D,517
202112,SCVD,D,290
202112,SCVL,D,111
202112,SCVM,D,244
202112,SCVV,D,171
202201,SCAP,D,38
202201,SCAR,D,519
202201,SCAR,I,22
202201,SCAS,D,19
202201,SCAT,D,405
202201,SCBA,D,624
202201,SCCC,D,70
202201,SCCF,D,1092
202201,SCCF,I,5
202201,SCCH,D,1432
202201,SCCI,D,1259
202201,SCCI,I,46
202201,SCCV,D,262
202201,SCCY,D,441
202201,SCDA,D,1458
202201,SCDA,I,29
202201,SCEL,D,8884
202201,SCEL,I,3931
202201,SCES,D,63
202201,SCFA,D,1494
202201,SCFA,I,41
202201,SCFM,D,136
202201,SCFT,D,40
202201,SCGE,D,678
202201,SCGZ,D,160
202201,SCHR,D,50
202201,SCIC,D,482
202201,SCIE,D,1853
202201,SCIM,D,250
202201,SCIP,D,10
202201,SCIR,D,60
202201,SCJO,D,1262
202201,SCLL,D,22
202201,SCMK,D,299
202201,SCNT,D,172
202201,SCON,D,51
202201,SCPD,D,723
202201,SCPF,D,1578
202201,SCPQ,D,183
202201,SCQP,D,1073
202201,SCRD,D,2062
202201,SCRG,D,1699
202201,SCRM,D,56
202201,SCSE,D,1858
202201,SCSN,D,1608
202201,SCTB,D,3454
202201,SCTE,D,1810
202201,SCTN,D,497
202201,SCVD,D,362
202201,SCVM,D,634
202202,SCAP,D,11
202202,SCAR,D,510
202202,SCAR,I,29
202202,SCAS,D,13
202202,SCAT,D,406
202202,SCBA,D,591
202202,SCCC,D,71
202202,SCCF,D,1040
202202,SCCH,D,1473
202202,SCCI,D,1332
202202,SCCI,I,24
202202,SCCV,D,173
202202,SCCY,D,439
202202,SCDA,D,1425
202202,SCDA,I,40
202202,SCEL,D,8320
202202,SCEL,I,3646
202202,SCES,D,68
202202,SCFA,D,1258
202202,SCFA,I,38
202202,SCFM,D,208
202202,SCFT,D,33
202202,SCGE,D,1756
202202,SCGZ,D,146
202202,SCHR,D,48
202202,SCIC,D,417
202202,SCIE,D,2377
202202,SCIM,D,277
202202,SCIP,D,17
202202,SCIP,I,5
202202,SCIR,D,64
202202,SCJO,D,715
202202,SCLL,D,4
202202,SCMK,D,264
202202,SCNT,D,186
202202,SCON,D,49
202202,SCPD,D,507
202202,SCPF,D,1839
202202,SCPQ,D,217
202202,SCQP,D,1221
202202,SCRD,D,1349
202202,SCRG,D,1558
202202,SCRM,D,38
202202,SCSE,D,1835
202202,SCSN,D,1279
202202,SCTB,D,2660
202202,SCTE,D,1661
202202,SCTE,I,2
202202,SCTN,D,593
202202,SCVD,D,393
202202,SCVM,D,523
202203,SCAP,D,21
202203,SCAR,D,406
202203,SCAR,I,33
202203,SCAS,D,30
202203,SCAT,D,487
202203,SCBA,D,420
202203,SCCC,D,53
202203,SCCF,D,1108
202203,SCCH,D,1517
202203,SCCI,D,994
202203,SCCI,I,36
202203,SCCV,D,174
202203,SCCY,D,316
202203,SCDA,D,1486
202203,SCDA,I,37
202203,SCEL,D,7752
202203,SCEL,I,3917
202203,SCES,D,67
202203,SCFA,D,1363
202203,SCFA,I,60
202203,SCFM,D,128
202203,SCFT,D,47
202203,SCGE,D,911
202203,SCGZ,D,112
202203,SCHR,D,41
202203,SCIC,D,378
202203,SCIE,D,3609
202203,SCIM,D,217
202203,SCIP,D,16
202203,SCIP,I,4
202203,SCIR,D,56
202203,SCJO,D,843
202203,SCLL,D,7
202203,SCMK,D,306
202203,SCNT,D,169
202203,SCON,D,59
202203,SCPD,D,911
202203,SCPF,D,1568
202203,SCPQ,D,127
202203,SCQP,D,928
202203,SCRD,D,4059
202203,SCRG,D,1443
202203,SCRM,D,22
202203,SCSE,D,1482
202203,SCSN,D,1688
202203,SCTB,D,3355
202203,SCTE,D,1293
202203,SCTN,D,501
202203,SCVD,D,273
202203,SCVM,D,536
202204,SCAP,D,5
202204,SCAR,D,324
202204,SCAR,I,33
202204,SCAS,D,16
202204,SCAT,D,461
202204,SCBA,D,346
202204,SCCC,D,67
202204,SCCF,D,1006
202204,SCCH,D,814
202204,SCCI,D,754
202204,SCCI,I,10
202204,SCCV,D,297
202204,SCCY,D,360
202204,SCDA,D,1239
202204,SCDA,I,36
202204,SCEL,D,7038
202204,SCEL,I,3980
202204,SCES,D,67
202204,SCFA,D,1305
202204,SCFA,I,59
202204,SCFM,D,100
202204,SCFT,D,20
202204,SCGE,D,311
202204,SCGZ,D,95
202204,SCHR,D,26
202204,SCIC,D,343
202204,SCIE,D,1638
202204,SCIM,D,136
202204,SCIP,D,10
202204,SCIR,D,40
202204,SCJO,D,1501
202204,SCLL,D,8
202204,SCMK,D,317
202204,SCNT,D,70
202204,SCON,D,53
202204,SCPD,D,864
202204,SCPF,D,1350
202204,SCPQ,D,112
202204,SCQP,D,626
202204,SCRD,D,1323
202204,SCRG,D,1254
202204,SCRM,D,2
202204,SCSE,D,1233
202204,SCSN,D,1422
202204,SCTB,D,2837
202204,SCTE,D,1121
202204,SCTN,D,438
202204,SCVD,D,215
202204,SCVM,D,153
202205,SCAP,D,6
202205,SCAR,D,350
202205,SCAR,I,42
202205,SCAS,D,24
202205,SCAT,D,517
202205,SCBA,D,348
202205,SCCC,D,75
202205,SCCF,D,1088
202205,SCCH,D,633
202205,SCCI,D,648
202205,SCCI,I,2
202205,SCCV,D,309
202205,SCCY,D,375
202205,SCCY,I,2
202205,SCDA,D,1394
202205,SCDA,I,22
202205,SCEL,D,6692
202205,SCEL,I,3962
202205,SCES,D,94
202205,SCFA,D,1401
202205,SCFA,I,46
202205,SCFM,D,108
202205,SCFT,D,12
202205,SCGE,D,174
202205,SCGZ,D,70
202205,SCHR,D,14
202205,SCIC,D,275
202205,SCIE,D,1694
202205,SCIE,I,3
202205,SCIM,D,156
202205,SCIP,D,16
202205,SCIR,D,20
202205,SCJO,D,1500
202205,SCLL,D,30
202205,SCMK,D,333
202205,SCNT,D,184
202205,SCON,D,57
202205,SCPD,D,1659
202205,SCPF,D,1367
202205,SCPQ,D,114
202205,SCQP,D,642
202205,SCRD,D,1260
202205,SCRG,D,1241
202205,SCSE,D,1337
202205,SCSN,D,1397
202205,SCTB,D,2758
202205,SCTE,D,1100
202205,SCTE,I,1
202205,SCTN,D,405
202205,SCVD,D,204
202205,SCVM,D,147
202206,SCAR,D,296
202206,SCAR,I,26
202206,SCAS,D,72
202206,SCAT,D,414
202206,SCBA,D,310
202206,SCCC,D,56
202206,SCCF,D,946
202206,SCCH,D,347
202206,SCCI,D,546
202206,SCCI,I,1
202206,SCCV,D,359
202206,SCCY,D,439
202206,SCDA,D,1180
202206,SCDA,I,20
202206,SCEL,D,6313
202206,SCEL,I,3707
202206,SCES,D,74
202206,SCFA,D,1327
202206,SCFA,I,45
202206,SCFM,D,104
202206,SCFT,D,4
202206,SCGE,D,113
202206,SCGZ,D,62
202206,SCHR,D,28
202206,SCIC,D,342
202206,SCIE,D,1368
202206,SCIM,D,132
202206,SCIP,D,15
202206,SCIP,I,1
202206,SCIR,D,14
202206,SCJO,D,485
202206,SCLL,D,7
202206,SCMK,D,347
202206,SCNT,D,9
202206,SCON,D,56
202206,SCPD,D,1451
202206,SCPF,D,1322
202206,SCPQ,D,107
202206,SCQP,D,620
202206,SCQP,I,3
202206,SCRD,D,1199
202206,SCRG,D,777
202206,SCSE,D,1121
202206,SCSN,D,984
202206,SCTB,D,2568
202206,SCTB,I,1
202206,SCTE,D,990
202206,SCTN,D,351
202206,SCVD,D,203
202206,SCVM,D,131
202206,SCVM,I,5
202207,SCAP,D,2
202207,SCAR,D,382
202207,SCAR,I,44
202207,SCAS,D,40
202207,SCAT,D,408
202207,SCBA,D,436
202207,SCCC,D,67
202207,SCCF,D,988
202207,SCCH,D,486
202207,SCCI,D,725
202207,SCCI,I,10
202207,SCCV,D,282
202207,SCCY,D,396
202207,SCDA,D,1391
202207,SCDA,I,19
202207,SCEL,D,7144
202207,SCEL,I,4538
202207,SCES,D,79
202207,SCFA,D,1308
202207,SCFA,I,40
202207,SCFM,D,96
